user_id,card_number,expiry_date,cvv,same_billing_shipping,ip_risk_score,label,browser_Chrome,browser_Edge,browser_Firefox,browser_Safari,device_type_Desktop,device_type_Mobile,device_type_Tablet,time_of_day_Afternoon,time_of_day_Evening,time_of_day_Morning,time_of_day_Night
U1481,3510254717989941,02/34,566,1,0.78,1,0,0,0,1,1,0,0,0,0,1,0
U1482,3589930051956754,02/32,558,1,0.81,1,0,1,0,0,0,1,0,0,0,0,1
U1483,4271726625650460702,01/26,441,0,0.98,1,0,0,0,1,0,0,1,0,1,0,0
U1484,4686240871006,04/32,890,0,0.02,0,0,0,1,0,0,0,1,0,1,0,0
U1485,4172820762381155,01/28,328,1,0.87,1,0,1,0,0,0,1,0,0,1,0,0
U1486,4282408475283590,05/30,041,1,1.0,1,0,0,0,1,0,1,0,1,0,0,0
U1487,060484791359,01/27,135,0,0.02,0,1,0,0,0,0,0,1,1,0,0,0
U1488,4535722892064150,08/33,097,1,0.72,1,1,0,0,0,0,1,0,0,0,1,0
U1489,213102801041945,11/30,419,1,0.74,1,0,1,0,0,0,1,0,1,0,0,0
U1490,348144786742806,04/28,889,0,0.81,1,0,1,0,0,0,1,0,1,0,0,0
U1491,4635780378914,10/27,397,0,0.75,1,0,0,1,0,0,0,1,0,0,0,1
U1492,4699055855759940840,06/28,069,0,0.86,1,0,0,1,0,0,0,1,0,0,1,0
U1493,6011452898606105,11/31,6733,0,0.27,0,0,1,0,0,0,1,0,0,0,0,1
U1494,30457016527612,02/29,814,0,0.8,1,0,0,0,1,0,1,0,0,1,0,0
U1495,3525308437699298,01/32,447,1,0.7,1,0,1,0,0,0,0,1,0,1,0,0
U1496,30250842324233,06/30,004,0,0.11,0,0,0,1,0,1,0,0,0,0,1,0
U1497,2424155369158551,02/33,906,0,0.9,1,0,0,0,1,0,0,1,0,0,0,1
U1498,4960242570333292,01/31,945,0,0.83,1,0,0,1,0,0,1,0,0,0,1,0
U1499,4158286304029660,06/28,991,1,0.99,1,0,1,0,0,0,1,0,1,0,0,0
U1500,30217429220415,03/32,821,1,0.12,0,0,0,1,0,1,0,0,1,0,0,0
U1501,349266937063250,11/25,139,0,0.22,0,1,0,0,0,1,0,0,1,0,0,0
U1502,4485022061901930,06/29,593,0,0.22,0,0,0,0,1,1,0,0,0,0,0,1
U1503,38190000295613,09/31,256,0,0.14,0,1,0,0,0,0,1,0,1,0,0,0
U1504,3571855940799232,04/25,532,0,0.97,1,1,0,0,0,0,0,1,0,0,0,1
U1505,3516778145647436,11/32,194,1,0.77,1,1,0,0,0,0,0,1,0,0,0,1
U1506,349117766650529,04/33,612,0,0.9,1,0,1,0,0,1,0,0,1,0,0,0
U1507,639092815781,03/26,190,1,0.25,0,0,0,1,0,1,0,0,0,0,0,1
U1508,4311678706763538,08/27,371,1,0.11,0,0,0,1,0,1,0,0,0,0,1,0
U1509,180092126848562,01/29,114,0,0.25,0,1,0,0,0,0,1,0,0,0,1,0
U1510,4300037539892316,10/28,465,1,0.79,1,0,1,0,0,1,0,0,0,0,0,1
U1511,3569327841783768,02/31,153,0,0.28,0,1,0,0,0,0,1,0,0,0,0,1
U1512,213101140652669,04/30,673,0,0.11,0,0,0,0,1,0,1,0,0,0,1,0
U1513,342724553375652,11/31,764,1,0.03,0,0,0,1,0,0,0,1,0,1,0,0
U1514,180084962249450,05/27,462,1,0.81,1,1,0,0,0,0,1,0,0,0,0,1
U1515,346929656851204,06/32,767,0,0.73,1,0,1,0,0,0,1,0,1,0,0,0
U1516,4509793442129142,09/32,502,1,0.0,0,0,0,1,0,1,0,0,0,0,0,1
U1517,4477804579725186,04/30,070,1,0.11,0,0,0,1,0,0,1,0,0,1,0,0
U1518,4982147823376,12/27,094,1,0.73,1,0,0,0,1,0,0,1,0,0,0,1
U1519,346767063632860,09/28,112,0,0.04,0,0,0,0,1,1,0,0,0,0,1,0
U1520,4084842648333678,02/35,082,0,0.03,0,0,0,1,0,1,0,0,0,1,0,0
U1521,3571360549469204,11/34,6490,1,0.83,1,0,0,1,0,1,0,0,0,1,0,0
U1522,2232495193500111,12/30,617,0,0.98,1,0,0,1,0,1,0,0,0,0,0,1
U1523,348038890441042,05/26,315,1,0.17,0,0,1,0,0,0,1,0,0,0,0,1
U1524,6585135381483746,02/33,5803,1,0.74,1,1,0,0,0,1,0,0,0,1,0,0
U1525,676201685648,11/32,778,0,0.8,1,1,0,0,0,0,0,1,0,1,0,0
U1526,4190271698837161155,01/34,686,0,0.9,1,0,0,1,0,0,1,0,1,0,0,0
U1527,5399767598332619,05/33,505,1,0.84,1,0,0,1,0,0,1,0,1,0,0,0
U1528,213153458195658,10/32,285,1,0.07,0,0,1,0,0,0,0,1,0,1,0,0
U1529,4339982426627,11/26,758,0,0.78,1,1,0,0,0,0,1,0,0,1,0,0
U1530,502058466876,11/28,302,1,0.06,0,1,0,0,0,0,0,1,0,1,0,0
U1531,180032727669835,08/29,1502,0,1.0,1,0,1,0,0,1,0,0,1,0,0,0
U1532,348546130873089,11/34,207,0,0.82,1,0,0,1,0,1,0,0,0,1,0,0
U1533,4777711842525,06/33,863,1,0.01,0,0,1,0,0,1,0,0,1,0,0,0
U1534,639090071213,02/26,423,1,0.12,0,0,0,1,0,0,0,1,0,1,0,0
U1535,4730577719619971654,09/32,6676,0,0.8,1,0,0,0,1,1,0,0,0,0,0,1
U1536,4996833440095224263,07/31,793,0,0.79,1,0,0,1,0,0,1,0,0,0,1,0
U1537,3521914390705479,06/29,015,1,0.91,1,0,1,0,0,0,1,0,1,0,0,0
U1538,30115010162600,10/25,026,0,0.01,0,1,0,0,0,0,0,1,0,0,1,0
U1539,344759783354885,10/28,7192,0,0.79,1,0,0,1,0,0,0,1,1,0,0,0
U1540,2269679146386647,05/29,031,1,0.76,1,0,0,0,1,0,1,0,0,0,1,0
U1541,30266528246854,10/29,272,1,0.03,0,1,0,0,0,0,0,1,0,1,0,0
U1542,4002086014605190859,01/30,271,1,0.81,1,0,0,1,0,0,0,1,0,0,1,0
U1543,6011033563693014,04/26,090,0,0.2,0,0,1,0,0,0,0,1,0,0,0,1
U1544,213118781048023,04/34,354,0,0.27,0,0,1,0,0,0,0,1,1,0,0,0
U1545,2278929093043769,07/32,366,0,0.88,1,0,1,0,0,1,0,0,0,0,0,1
U1546,4812268159474702,03/31,311,0,0.72,1,0,0,1,0,0,1,0,0,0,0,1
U1547,588330967393,12/32,842,0,0.86,1,0,1,0,0,1,0,0,0,1,0,0
U1548,2709142693765018,03/32,671,0,0.13,0,0,0,1,0,0,0,1,0,0,1,0
U1549,180076288363684,03/34,501,1,0.13,0,1,0,0,0,0,1,0,1,0,0,0
U1550,3527629226667883,06/25,376,1,0.83,1,1,0,0,0,1,0,0,0,0,1,0
U1551,2295228989074999,05/29,9812,0,0.09,0,1,0,0,0,0,0,1,0,1,0,0
U1552,379777265976403,08/34,858,1,0.85,1,1,0,0,0,1,0,0,0,0,0,1
U1553,580141716572,09/34,391,1,0.87,1,0,0,0,1,0,1,0,0,0,1,0
U1554,4651887114860053,01/26,924,0,0.06,0,0,1,0,0,0,0,1,0,1,0,0
U1555,4878757030293011257,07/25,860,0,0.26,0,0,0,0,1,0,0,1,0,0,1,0
U1556,30429069522238,07/28,931,1,0.96,1,0,0,1,0,0,0,1,0,0,1,0
U1557,4620073024266248,01/35,537,0,0.05,0,1,0,0,0,0,0,1,0,1,0,0
U1558,3505714469567408,10/31,735,1,0.01,0,0,1,0,0,0,1,0,0,1,0,0
U1559,4453451466886586,09/28,483,1,0.96,1,1,0,0,0,0,0,1,0,1,0,0
U1560,4586267366485320771,07/31,708,0,0.16,0,1,0,0,0,0,0,1,0,0,1,0
U1561,3532698344369584,11/25,0450,1,0.1,0,0,0,1,0,0,0,1,0,1,0,0
U1562,349284672007341,03/28,390,1,0.97,1,0,0,1,0,0,1,0,1,0,0,0
U1563,3573729545038015,06/32,585,0,0.25,0,0,1,0,0,0,0,1,0,0,1,0
U1564,2280204502814358,02/29,279,0,0.78,1,1,0,0,0,0,0,1,1,0,0,0
U1565,4379531112359042657,06/28,428,1,0.28,0,0,0,1,0,0,0,1,0,1,0,0
U1566,6525108573838558,04/30,1460,1,0.07,0,0,0,1,0,1,0,0,0,0,0,1
U1567,3593511745553704,05/32,728,0,0.13,0,0,0,0,1,0,1,0,0,1,0,0
U1568,2373374612157564,02/28,412,1,0.73,1,0,1,0,0,0,1,0,0,1,0,0
U1569,6011848187620998,04/26,931,0,0.06,0,0,0,0,1,0,0,1,0,1,0,0
U1570,3530399516704508,11/30,998,1,0.01,0,0,1,0,0,1,0,0,0,0,0,1
U1571,4673123438880484,02/31,420,0,0.72,1,1,0,0,0,0,1,0,0,1,0,0
U1572,4936450282313426,04/33,5767,1,0.27,0,0,0,0,1,1,0,0,0,1,0,0
U1573,4154904431834364,08/31,102,0,0.18,0,0,0,0,1,0,1,0,1,0,0,0
U1574,4711506291792651,05/26,328,0,0.95,1,1,0,0,0,1,0,0,0,1,0,0
U1575,2329108739221985,06/29,915,0,0.08,0,1,0,0,0,1,0,0,1,0,0,0
U1576,30376710529874,08/33,745,1,0.96,1,1,0,0,0,1,0,0,0,1,0,0
U1577,3553044500202687,06/29,789,1,0.23,0,0,0,0,1,1,0,0,0,0,1,0
U1578,564502958676,01/32,304,1,0.14,0,0,1,0,0,1,0,0,0,0,1,0
U1579,676234675418,06/34,236,0,0.71,1,1,0,0,0,1,0,0,0,0,1,0
U1580,213101382721057,01/27,346,0,0.15,0,0,0,0,1,1,0,0,1,0,0,0
U1581,502084220131,05/34,825,0,0.71,1,0,0,0,1,0,1,0,0,1,0,0
U1582,4083168163600,05/29,917,1,0.9,1,0,1,0,0,0,0,1,0,0,0,1
U1583,4907894767203,01/26,521,0,0.15,0,1,0,0,0,1,0,0,1,0,0,0
U1584,4070716348508951230,02/33,851,1,0.11,0,0,0,1,0,1,0,0,0,0,1,0
U1585,2711944545697299,01/32,5619,0,0.97,1,0,1,0,0,1,0,0,0,0,0,1
U1586,4671377188626396,04/31,126,1,0.18,0,0,0,0,1,1,0,0,0,0,1,0
U1587,6583055737138871,03/30,223,1,0.8,1,1,0,0,0,0,1,0,0,0,0,1
U1588,4614466276330415,07/26,614,1,0.98,1,1,0,0,0,1,0,0,0,1,0,0
U1589,4524831968636479,10/25,656,0,0.8,1,0,0,0,1,0,1,0,0,0,0,1
U1590,180098703688305,10/25,837,0,0.03,0,0,0,0,1,0,0,1,0,0,1,0
U1591,4631592291270655,02/29,104,0,0.03,0,0,1,0,0,1,0,0,0,0,0,1
U1592,630429118726,06/27,247,1,0.8,1,0,0,0,1,0,1,0,0,0,0,1
U1593,2630181796075788,02/34,497,1,0.04,0,0,1,0,0,0,1,0,0,0,0,1
U1594,4990522171148656586,11/26,981,1,0.86,1,0,0,0,1,0,0,1,0,1,0,0
U1595,630417356312,03/32,129,1,0.03,0,0,0,0,1,0,0,1,0,1,0,0
U1596,30557261694965,01/29,881,0,0.77,1,1,0,0,0,1,0,0,1,0,0,0
U1597,2713899906820138,07/25,167,1,0.17,0,0,1,0,0,1,0,0,1,0,0,0
U1598,342163361317988,11/30,900,1,0.11,0,0,1,0,0,0,1,0,0,0,0,1
U1599,4372954585835639985,05/27,743,0,0.25,0,0,0,0,1,1,0,0,0,1,0,0
U1600,3525517419258143,09/33,212,0,0.02,0,0,1,0,0,1,0,0,0,1,0,0
U1601,3560186399454134,09/34,531,1,0.22,0,0,0,0,1,0,1,0,1,0,0,0
U1602,373093079685909,04/35,459,0,0.2,0,1,0,0,0,0,1,0,0,1,0,0
U1603,180024089921771,07/28,1668,0,0.04,0,0,1,0,0,1,0,0,0,1,0,0
U1604,5333973670721732,04/30,242,0,0.7,1,0,0,0,1,1,0,0,0,1,0,0
U1605,4241983063236549,07/25,814,1,0.92,1,0,0,1,0,0,1,0,0,0,0,1
U1606,4248420243509476510,04/27,861,1,0.13,0,1,0,0,0,0,1,0,1,0,0,0
U1607,374099414753988,05/26,705,0,0.02,0,1,0,0,0,0,0,1,0,1,0,0
U1608,4451908261103565943,05/28,992,0,0.0,0,0,0,0,1,0,0,1,0,0,0,1
U1609,676323766698,07/32,229,1,0.98,1,0,0,1,0,0,0,1,0,1,0,0
U1610,343861941183908,03/29,242,1,0.28,0,0,0,1,0,1,0,0,0,0,0,1
U1611,4662834633488933436,05/33,1866,0,0.92,1,0,0,0,1,0,0,1,1,0,0,0
U1612,3508654243826927,09/34,5074,0,0.12,0,1,0,0,0,0,0,1,0,0,0,1
U1613,4095288959477,06/25,969,1,0.09,0,0,0,0,1,0,1,0,0,1,0,0
U1614,6553591765047184,03/34,009,0,0.24,0,0,0,0,1,1,0,0,0,0,1,0
U1615,3542887344966865,08/32,989,0,0.03,0,0,0,1,0,0,0,1,0,0,1,0
U1616,3570617069014970,09/26,038,0,0.77,1,0,1,0,0,0,0,1,1,0,0,0
U1617,4156756650518860162,08/33,449,0,0.76,1,1,0,0,0,0,1,0,0,1,0,0
U1618,3534359698504502,01/31,693,0,0.89,1,1,0,0,0,1,0,0,0,0,1,0
U1619,30540242861788,02/28,7140,0,0.29,0,1,0,0,0,0,0,1,0,0,0,1
U1620,4038576264816387,03/30,368,0,0.71,1,1,0,0,0,0,1,0,1,0,0,0
U1621,676363585305,09/26,127,1,0.23,0,0,0,0,1,0,0,1,0,1,0,0
U1622,180095193048529,08/33,586,1,0.93,1,0,0,1,0,1,0,0,1,0,0,0
U1623,30036562036341,06/30,439,1,0.82,1,1,0,0,0,0,0,1,0,1,0,0
U1624,4896331812335761701,12/32,174,0,0.18,0,0,0,0,1,0,1,0,1,0,0,0
U1625,4776262636785089892,08/33,475,1,0.05,0,0,0,0,1,1,0,0,1,0,0,0
U1626,3543485295377403,05/29,676,0,0.27,0,0,1,0,0,0,0,1,0,1,0,0
U1627,180040420767517,07/30,753,1,0.13,0,0,1,0,0,0,1,0,0,0,1,0
U1628,4157330990009406569,05/31,823,1,0.19,0,0,0,0,1,1,0,0,0,0,0,1
U1629,3545385653523267,08/32,004,0,0.06,0,1,0,0,0,1,0,0,0,0,0,1
U1630,30091103495613,08/26,989,0,0.94,1,0,1,0,0,0,1,0,1,0,0,0
U1631,3551181583746610,08/30,477,1,0.73,1,0,0,1,0,1,0,0,0,0,1,0
U1632,6011868704796667,08/34,905,0,0.72,1,0,0,1,0,0,1,0,1,0,0,0
U1633,3556599508914234,03/29,292,0,0.75,1,0,0,0,1,0,1,0,0,0,0,1
U1634,36405473986221,06/26,051,1,0.93,1,0,0,0,1,0,0,1,0,1,0,0
U1635,4866047473384,11/26,785,0,0.29,0,0,0,0,1,1,0,0,0,0,1,0
U1636,4744203594410238,11/33,351,1,0.12,0,0,1,0,0,0,1,0,0,0,1,0
U1637,180064774131351,08/26,302,1,0.81,1,0,0,0,1,0,0,1,0,0,0,1
U1638,373465815398858,02/28,178,1,0.96,1,1,0,0,0,0,0,1,1,0,0,0
U1639,3559909841286553,02/34,675,0,0.21,0,1,0,0,0,1,0,0,1,0,0,0
U1640,3538319348918003,08/28,146,1,0.81,1,0,0,0,1,1,0,0,0,1,0,0
U1641,4292421959734,03/26,121,1,0.96,1,1,0,0,0,0,1,0,0,0,0,1
U1642,180027341146137,07/29,555,1,0.89,1,0,0,0,1,1,0,0,1,0,0,0
U1643,4153030440773,05/34,109,0,0.22,0,0,0,0,1,0,1,0,0,1,0,0
U1644,3559845576634544,05/27,299,1,0.1,0,0,0,1,0,0,1,0,0,0,0,1
U1645,5569945206419101,06/32,669,0,0.21,0,0,0,0,1,1,0,0,0,0,1,0
U1646,5108224216826822,11/27,175,1,0.71,1,0,1,0,0,0,1,0,0,1,0,0
U1647,4269962083479104,06/25,9325,0,0.1,0,1,0,0,0,0,0,1,0,0,0,1
U1648,30228703220070,11/29,597,0,0.28,0,0,0,1,0,0,1,0,0,0,0,1
U1649,3543871295145207,12/30,802,0,0.72,1,1,0,0,0,0,0,1,0,0,0,1
U1650,4060480224065477,10/29,695,1,0.78,1,0,1,0,0,1,0,0,0,1,0,0
U1651,060490418989,12/30,643,0,0.78,1,1,0,0,0,0,1,0,0,0,0,1
U1652,502065562386,10/34,888,1,0.16,0,0,0,1,0,1,0,0,1,0,0,0
U1653,36569931360624,08/27,011,0,0.97,1,0,0,0,1,0,1,0,0,0,1,0
U1654,3586047947199037,12/33,351,0,0.76,1,0,0,0,1,0,1,0,0,0,0,1
U1655,3589538294419140,02/33,053,0,0.29,0,0,0,0,1,0,1,0,0,0,0,1
U1656,4283951673095326709,10/34,886,0,0.87,1,0,1,0,0,1,0,0,0,1,0,0
U1657,4562925822828018,04/34,235,1,0.9,1,0,0,1,0,1,0,0,0,1,0,0
U1658,4688568467672,11/33,964,1,0.98,1,0,0,0,1,0,1,0,1,0,0,0
U1659,347449597521351,09/28,755,1,0.78,1,1,0,0,0,0,1,0,0,1,0,0
U1660,4928974874114868,12/27,751,1,0.19,0,1,0,0,0,1,0,0,0,1,0,0
U1661,3599764534965514,05/31,641,0,0.83,1,0,1,0,0,0,0,1,0,0,0,1
U1662,3578963009358206,03/27,301,0,0.1,0,0,1,0,0,0,0,1,1,0,0,0
U1663,3597224228483490,02/28,668,1,0.24,0,1,0,0,0,0,1,0,0,0,1,0
U1664,676284601801,12/29,334,0,0.21,0,0,0,0,1,0,1,0,0,0,0,1
U1665,213115373586675,01/27,5446,1,0.11,0,0,0,0,1,0,0,1,0,0,1,0
U1666,583926096749,02/32,272,0,0.98,1,0,0,0,1,0,1,0,0,0,1,0
U1667,676353649913,02/27,285,0,0.87,1,0,1,0,0,0,0,1,0,0,0,1
U1668,6528502155383073,01/33,5821,1,0.79,1,0,0,0,1,0,0,1,0,0,1,0
U1669,4264395678446078,11/34,075,0,0.3,0,1,0,0,0,1,0,0,1,0,0,0
U1670,2719198177551298,01/30,149,1,0.73,1,1,0,0,0,0,0,1,0,0,0,1
U1671,4316498283859749,10/32,656,0,0.2,0,0,0,0,1,1,0,0,0,1,0,0
U1672,347055494343680,04/33,715,1,0.17,0,1,0,0,0,1,0,0,0,0,0,1
U1673,6011209490763415,03/31,597,0,0.81,1,0,0,0,1,0,1,0,0,0,0,1
U1674,30100115477343,10/29,148,0,0.98,1,0,1,0,0,0,0,1,0,0,1,0
U1675,30225578564137,02/31,741,1,0.26,0,0,0,1,0,0,1,0,0,0,0,1
U1676,6557395232855583,08/25,957,0,0.7,1,0,0,0,1,1,0,0,1,0,0,0
U1677,3575816602841361,02/28,347,0,0.05,0,0,0,1,0,0,0,1,0,0,1,0
U1678,570714697143,09/33,973,1,0.75,1,0,0,0,1,1,0,0,0,0,0,1
U1679,4855950837456017035,11/31,017,0,0.18,0,0,0,0,1,1,0,0,0,0,0,1
U1680,340170679490789,08/32,928,0,0.98,1,0,0,0,1,0,0,1,0,1,0,0
U1681,371621593896768,07/29,3673,1,0.97,1,0,1,0,0,0,1,0,0,1,0,0
U1682,378960707228838,11/29,335,0,0.91,1,0,1,0,0,0,0,1,1,0,0,0
U1683,2239014309742740,02/29,635,1,0.25,0,0,0,1,0,0,0,1,0,1,0,0
U1684,36714803007354,09/32,8260,1,0.76,1,1,0,0,0,1,0,0,0,0,0,1
U1685,213152637941289,03/34,691,0,0.19,0,0,1,0,0,1,0,0,1,0,0,0
U1686,5523214252611979,08/34,259,1,0.71,1,0,1,0,0,0,1,0,0,0,1,0
U1687,4574465325544118184,02/31,367,0,0.77,1,0,1,0,0,0,1,0,0,1,0,0
U1688,4520388193768,01/34,184,0,0.92,1,0,0,0,1,0,1,0,1,0,0,0
U1689,30146220148337,06/29,4011,1,0.72,1,0,1,0,0,0,0,1,1,0,0,0
U1690,4283603087647708,01/35,676,0,0.03,0,1,0,0,0,1,0,0,0,1,0,0
U1691,2703762950767161,06/28,720,1,0.08,0,0,1,0,0,1,0,0,1,0,0,0
U1692,4804186930326456493,08/32,419,1,0.95,1,0,1,0,0,0,1,0,1,0,0,0
U1693,3560539064909701,03/29,251,1,0.24,0,0,0,0,1,1,0,0,0,0,0,1
U1694,3501815891368291,12/31,074,0,0.06,0,0,0,0,1,0,1,0,0,0,1,0
U1695,4531936252602219,07/32,088,1,0.94,1,0,1,0,0,0,1,0,1,0,0,0
U1696,30548029335835,11/33,391,0,0.9,1,1,0,0,0,1,0,0,0,0,1,0
U1697,630457351744,01/31,693,1,0.15,0,1,0,0,0,1,0,0,0,0,1,0
U1698,3510214012833194,12/30,8979,0,0.06,0,1,0,0,0,0,0,1,1,0,0,0
U1699,3535971771703055,04/32,709,0,0.06,0,0,0,1,0,1,0,0,0,1,0,0
U1700,4246051648389533760,10/34,187,0,0.1,0,0,1,0,0,1,0,0,0,1,0,0
U1701,6576006434597314,05/33,033,1,0.08,0,0,1,0,0,1,0,0,0,0,1,0
U1702,4967574510484808,04/35,731,1,0.14,0,0,0,0,1,0,1,0,0,0,0,1
U1703,213156054270791,03/35,9476,0,0.78,1,0,1,0,0,0,0,1,0,0,1,0
U1704,5410797647545650,02/33,897,1,0.03,0,0,0,1,0,1,0,0,0,1,0,0
U1705,4693485403909846,10/31,560,1,0.13,0,0,0,0,1,0,1,0,0,0,1,0
U1706,6599261382687095,10/32,779,1,0.19,0,0,0,0,1,0,1,0,0,1,0,0
U1707,370399626377921,11/32,107,1,0.11,0,1,0,0,0,0,1,0,0,1,0,0
U1708,4128962206822,03/30,233,0,0.29,0,0,0,1,0,0,0,1,0,0,0,1
U1709,4023993446060692,09/29,306,1,0.18,0,0,0,1,0,0,1,0,1,0,0,0
U1710,3523578652941284,02/31,700,0,0.05,0,0,0,1,0,0,1,0,0,1,0,0
U1711,6548854875311983,06/25,255,1,0.07,0,0,1,0,0,0,0,1,0,0,1,0
U1712,4805376425507868878,07/34,020,1,0.74,1,0,0,1,0,1,0,0,1,0,0,0
U1713,4213170195866,05/32,992,1,0.91,1,0,0,1,0,1,0,0,0,0,0,1
U1714,180098728731429,07/30,562,1,0.27,0,1,0,0,0,0,1,0,0,0,1,0
U1715,3579644160332888,12/33,700,0,0.86,1,1,0,0,0,0,0,1,0,0,1,0
U1716,340287451202206,09/26,754,0,0.87,1,0,0,0,1,0,0,1,0,0,0,1
U1717,371648792104660,07/27,501,1,0.94,1,0,1,0,0,1,0,0,1,0,0,0
U1718,346974420360785,02/31,833,1,0.15,0,0,0,1,0,0,1,0,1,0,0,0
U1719,676258723839,01/32,060,0,0.14,0,0,0,1,0,0,0,1,0,0,0,1
U1720,2255792326714854,10/33,197,0,0.87,1,0,0,1,0,1,0,0,1,0,0,0
U1721,502050196794,07/33,209,1,0.09,0,0,0,0,1,1,0,0,1,0,0,0
U1722,4192018285233294,12/32,493,1,0.89,1,1,0,0,0,0,1,0,1,0,0,0
U1723,30582915855119,08/32,971,1,0.22,0,0,0,1,0,0,1,0,0,0,1,0
U1724,4075741424873962629,03/31,188,1,0.72,1,0,0,1,0,0,1,0,1,0,0,0
U1725,4249773677249,05/30,435,1,0.79,1,0,0,0,1,0,1,0,1,0,0,0
U1726,4872965715643802998,02/26,480,1,0.28,0,1,0,0,0,1,0,0,0,1,0,0
U1727,4247960009409160,04/31,376,0,0.95,1,0,1,0,0,1,0,0,0,0,1,0
U1728,4266225492036938,03/26,140,1,0.77,1,1,0,0,0,1,0,0,0,0,1,0
U1729,2272731172264142,08/33,6900,0,0.28,0,1,0,0,0,0,1,0,1,0,0,0
U1730,4842933598474225,01/35,359,0,0.71,1,0,0,1,0,1,0,0,0,0,1,0
U1731,6577153902262473,04/29,500,1,0.91,1,0,0,0,1,0,1,0,0,1,0,0
U1732,3529909006476145,06/30,787,0,0.18,0,1,0,0,0,1,0,0,0,0,1,0
U1733,4540423169797,09/27,067,0,0.23,0,0,0,0,1,0,0,1,0,0,0,1
U1734,379393439690456,11/28,925,0,0.16,0,0,1,0,0,0,0,1,0,0,0,1
U1735,4835733813307344,02/31,302,1,0.99,1,0,0,1,0,0,0,1,0,0,0,1
U1736,4412247409850,07/28,720,0,0.03,0,0,0,1,0,0,0,1,1,0,0,0
U1737,4505160232512,10/25,155,1,0.17,0,0,1,0,0,0,0,1,0,1,0,0
U1738,370940422456417,08/26,925,0,0.02,0,0,0,0,1,1,0,0,0,1,0,0
U1739,342538078191356,08/25,3494,0,0.9,1,0,0,0,1,0,1,0,0,1,0,0
U1740,2720715755716634,04/28,246,1,0.73,1,0,1,0,0,0,0,1,0,0,1,0
U1741,4616218563525,06/25,761,1,0.21,0,0,1,0,0,0,0,1,1,0,0,0
U1742,344205986856979,02/33,433,0,0.07,0,0,0,1,0,0,1,0,0,0,0,1
U1743,3508090101461038,10/27,888,0,0.23,0,0,1,0,0,1,0,0,0,0,1,0
U1744,213189304616380,03/34,687,1,0.05,0,0,0,1,0,0,0,1,1,0,0,0
U1745,3518569050965683,06/34,672,0,0.14,0,1,0,0,0,0,0,1,1,0,0,0
U1746,213107272081478,12/27,373,0,0.7,1,0,0,0,1,1,0,0,0,0,1,0
U1747,374078308306970,02/34,995,0,0.84,1,0,0,0,1,0,1,0,0,0,1,0
U1748,2255498367146747,11/34,668,0,0.98,1,1,0,0,0,0,1,0,0,0,0,1
U1749,180075185711649,04/31,059,0,0.05,0,0,0,0,1,0,0,1,0,0,1,0
U1750,373431807392002,08/27,8565,0,0.83,1,0,0,1,0,1,0,0,1,0,0,0
U1751,4777303167877,02/27,261,1,0.22,0,0,0,0,1,1,0,0,0,0,1,0
U1752,378720124025450,10/30,054,0,0.12,0,0,0,1,0,0,0,1,0,0,0,1
U1753,3580998397673887,06/33,461,1,0.73,1,1,0,0,0,0,0,1,0,1,0,0
U1754,6011034383000919,04/30,529,0,0.77,1,1,0,0,0,1,0,0,0,0,1,0
U1755,4074179965466289733,05/31,896,0,0.72,1,1,0,0,0,0,1,0,0,1,0,0
U1756,4527560022302342,12/25,6771,1,0.82,1,1,0,0,0,1,0,0,0,0,1,0
U1757,4158904182805163,02/32,081,1,0.06,0,0,1,0,0,0,1,0,0,0,1,0
U1758,4927884479098633,05/32,527,1,0.92,1,1,0,0,0,1,0,0,0,0,0,1
U1759,6584442022482488,07/34,313,1,0.26,0,0,1,0,0,1,0,0,0,0,1,0
U1760,30371450311807,11/27,691,0,0.05,0,0,0,1,0,0,1,0,0,1,0,0
U1761,4939606104718911996,06/27,569,0,0.9,1,0,0,0,1,0,1,0,1,0,0,0
U1762,4768834103414138,06/26,118,0,0.29,0,1,0,0,0,1,0,0,1,0,0,0
U1763,4405132517904474,12/25,560,1,0.29,0,1,0,0,0,0,1,0,0,1,0,0
U1764,3506714878310316,10/29,6457,1,0.73,1,1,0,0,0,0,0,1,0,0,1,0
U1765,4757940740337443,03/35,870,0,0.16,0,0,1,0,0,1,0,0,1,0,0,0
U1766,3539136941264109,11/31,326,0,0.79,1,0,0,1,0,0,1,0,0,0,0,1
U1767,30531805763107,09/26,896,1,1.0,1,0,0,1,0,0,0,1,0,0,0,1
U1768,4461253606400470,03/30,679,1,0.81,1,1,0,0,0,0,1,0,0,0,1,0
U1769,4989484817036100776,05/25,773,1,0.97,1,0,0,0,1,1,0,0,0,0,1,0
U1770,4594933078111719,01/35,600,0,0.04,0,0,0,0,1,1,0,0,0,1,0,0
U1771,4214441559674333849,11/34,655,1,0.85,1,0,1,0,0,0,0,1,0,0,0,1
U1772,4917033530049993,05/28,653,1,0.06,0,1,0,0,0,1,0,0,0,0,0,1
U1773,3519773173946245,12/33,238,0,0.99,1,0,0,0,1,0,0,1,0,1,0,0
U1774,375392768714139,12/29,317,1,0.27,0,0,0,1,0,0,1,0,0,0,0,1
U1775,3570605581735792,06/27,162,1,0.28,0,0,0,1,0,0,1,0,0,1,0,0
U1776,346989354646397,05/34,970,0,0.17,0,0,0,1,0,0,0,1,1,0,0,0
